,mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z,chirp,q
621,4444.047030714581,0.36897742864346267,70.26552330448564,9.900879271772435,5005.50018078344,7.036480346268402,3.2964717852715357,4.492228165123467,7.219261297910106e-07,1.0,1.0,21.117920513609498,7.096897293234729
622,6892.6236983545805,0.3705091033656667,70.23664710694788,9.972072781241893,5005.4955439377745,7.0656897185578895,3.326760416844104,4.479742501416137,3.4487528010073597e-07,1.0,1.0,21.201432695986867,7.043334785829833
623,-3838.411810412482,0.37133414085843486,70.21971666324154,10.01067556422631,5005.49304629812,7.081423364174481,3.3430754061102648,4.473017091293928,1.4177661746373172e-07,1.0,1.0,21.246416582294707,7.014483309615537
624,11034.750358088491,0.0,42.21160701975754,9.711377127076348,5010.279715723731,7.5,4.0,5.009115611489404,0.0,-0.17396623774526532,-0.09416788112339791,16.77087394492376,4.34661392173383
625,11034.755276256703,1.4901161193847656e-08,42.21160701975754,9.711377127076348,5010.279715723731,7.5,4.0,5.009115611489404,0.0,-0.17396623774526532,-0.09416788112339791,16.77087394492376,4.34661392173383
626,11034.756920598575,0.0,42.21160705726315,9.711377135705046,5010.279715723731,7.5,4.0,5.009115611489404,0.0,-0.17396623774526532,-0.09416788112339791,16.77087395982492,4.34661392173383
627,11034.751060945353,0.0,42.21160710117084,9.711377112513864,5010.279715723731,7.5,4.0,5.009115611489404,0.0,-0.17396623774526532,-0.09416788112339791,16.77087394492376,4.346613936634991
628,11034.750358041423,0.0,42.21160701975754,9.711377127076348,5010.279715738632,7.5,4.0,5.009115611489404,0.0,-0.17396623774526532,-0.09416788112339791,16.77087394492376,4.34661392173383
629,11034.750352832098,0.0,42.21160701975754,9.711377127076348,5010.279715723731,7.499999985098839,4.0,5.009115611489404,0.0,-0.17396623774526532,-0.09416788112339791,16.77087394492376,4.34661392173383
630,11034.750312958393,0.0,42.21160701975754,9.711377127076348,5010.279715723731,7.5,3.999999985098839,5.009115611489404,0.0,-0.17396623774526532,-0.09416788112339791,16.77087394492376,4.34661392173383
631,11034.750255075107,0.0,42.21160701975754,9.711377127076348,5010.279715723731,7.5,4.0,5.009115626390566,0.0,-0.17396623774526532,-0.09416788112339791,16.77087394492376,4.34661392173383
632,11034.75035808849,0.0,42.21160701975754,9.711377127076348,5010.279715723731,7.5,4.0,5.009115611489404,1.4901161193847656e-08,-0.17396623774526532,-0.09416788112339791,16.77087394492376,4.34661392173383
633,11034.744466905275,0.0,42.21160701975754,9.711377127076348,5010.279715723731,7.5,4.0,5.009115611489404,0.0,-0.17396622284410412,-0.09416788112339791,16.77087394492376,4.34661392173383
634,11034.749407937587,0.0,42.21160701975754,9.711377127076348,5010.279715723731,7.5,4.0,5.009115611489404,0.0,-0.17396623774526532,-0.09416786622223672,16.77087394492376,4.34661392173383
635,35.439277435095306,0.0,0.40576869388116255,4.057686938811625,5013.438407129981,0.0,-4.0,7.5,0.0001220703125,1.0,1.0,1.0,0.1
636,779.0671900772788,0.0,15.426610262635554,6.948050640447781,5011.861313738132,3.744652109879146,-0.005704416128910594,6.256333935879836,6.112219873243577e-05,0.41385398012004115,0.45369625805190306,8.874191518999575,2.2202789042483655
637,4139.442381073047,0.0,27.561432188880655,8.40128864862731,5011.072617355865,5.61733358021571,1.9918224855634237,5.6343828639979145,3.064235709284327e-05,0.12072533742320285,0.18049253586294212,12.812034640022565,3.280619597968929
638,1188.1033308774001,0.0,34.57096571111828,9.069663044281725,5010.677581502385,6.555307101542059,2.9923275749781966,5.322865050516833,1.5375860977505546e-05,-0.026094562034953528,0.043652469145674916,14.784389595824448,3.81171445315322
