,mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z
26,166421.4226060835,3.0980625,39.118594779837466,29.651025020684,1001.4375,1.3719693750000002,-1.26181125,2.7639674999999997,7.1875e-06,7.1875e-06,7.1875e-06
27,-179203.22724158215,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.26,2.76,6.25e-05,0.0,0.0
28,-179202.6696037192,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.26,2.76,0.0,0.0,6.25e-05
29,-179201.95233448886,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.26,2.76,0.0,6.25e-05,0.0
30,-179175.9138400821,3.1,38.599999999999994,29.299999999999997,1012.5,1.37,-1.26,2.76,0.0,0.0,0.0
31,-179015.87799387774,3.1,38.599999999999994,29.299999999999997,1000.0,1.3871250000000002,-1.26,2.76,0.0,0.0,0.0
32,-178609.25097005273,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.27575,2.76,0.0,0.0,0.0
33,-178350.37912473682,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.26,2.7944999999999998,0.0,0.0,0.0
34,-177522.90100038314,3.1,38.84725688015592,29.123639137428988,1000.0,1.37,-1.26,2.76,0.0,0.0,0.0
35,-26059.757377943548,3.0806250000000004,38.7096098682437,29.328210877649493,1001.875,1.3725687500000003,-1.2623625,2.7651749999999997,9.375000000000001e-06,9.375000000000001e-06,9.375000000000001e-06
36,72347.63762866797,3.1,39.082499999999996,29.666249999999998,1000.0,1.37,-1.26,2.76,0.0,0.0,0.0
37,144865.5638028582,3.096125000000001,38.18825967332972,28.904361319459408,1002.875,1.3739387500000007,-1.2636224999999996,2.7679349999999996,1.4375e-05,1.4375e-05,1.4375e-05
38,105940.21567616485,3.0990312500000003,38.859209017143364,29.475571536644576,1000.71875,1.3709846875000002,-1.260905625,2.7619837499999997,3.59375e-06,3.59375e-06,3.59375e-06
39,-179203.22724158212,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.26,2.76,3.125e-05,0.0,0.0
40,-179203.08783223404,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.26,2.76,3.125e-05,0.0,3.125e-05
41,-179202.9085154825,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.26,2.76,3.125e-05,3.125e-05,0.0
42,-179196.31380246935,3.1,38.599999999999994,29.299999999999997,1006.25,1.37,-1.26,2.76,3.125e-05,0.0,0.0
43,-179156.492709432,3.1,38.599999999999994,29.299999999999997,1000.0,1.3785625000000001,-1.26,2.76,3.125e-05,0.0,0.0
44,-179053.51294388296,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.267875,2.76,3.125e-05,0.0,0.0
45,-178989.9517559822,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.26,2.7772499999999996,3.125e-05,0.0,0.0
46,-178789.2508161261,3.1,38.72377841920039,29.211385001321315,1000.0,1.37,-1.26,2.76,3.125e-05,0.0,0.0
47,-43973.01535987778,3.0903125000000005,38.65479091678408,29.31410802015011,1000.9375,1.371284375,-1.26118125,2.7625874999999995,3.59375e-05,4.6875000000000004e-06,4.6875000000000004e-06
48,77754.84325073799,3.1,38.841249999999995,29.483124999999998,1000.0,1.37,-1.26,2.76,3.125e-05,0.0,0.0
49,140374.9713636344,3.0980625000000006,38.394310484709955,29.102033629817793,1001.4375,1.3719693750000004,-1.2618112499999998,2.7639674999999997,3.8437500000000006e-05,7.1875e-06,7.1875e-06
50,383578.30690597073,3.0995156250000004,38.72958241088418,29.387800537391875,1000.359375,1.37049234375,-1.2604528125,2.7609918749999998,3.3046875e-05,1.796875e-06,1.796875e-06
51,-179203.22724158212,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.26,2.76,4.6875e-05,0.0,0.0
52,-179203.19238926267,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.26,2.76,4.6875e-05,0.0,1.5625e-05
53,-179203.14756015624,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.26,2.76,4.6875e-05,1.5625e-05,0.0
54,-179201.48809548252,3.1,38.599999999999994,29.299999999999997,1003.125,1.37,-1.26,2.76,4.6875e-05,0.0,0.0
55,-179191.55739908875,3.1,38.599999999999994,29.299999999999997,1000.0,1.3742812500000001,-1.26,2.76,4.6875e-05,0.0,0.0
56,-179165.6659498056,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.2639375,2.76,4.6875e-05,0.0,0.0
57,-179149.9044035935,3.1,38.599999999999994,29.299999999999997,1000.0,1.37,-1.26,2.7686249999999997,4.6875e-05,0.0,0.0
58,-179100.5279368488,3.1,38.66192687456964,29.255582972250323,1000.0,1.37,-1.26,2.76,4.6875e-05,0.0,0.0
59,-72980.28366189532,3.0951562500000005,38.62739195344355,29.30705465584758,1000.46875,1.3706421875,-1.2605906249999999,2.7612937499999997,4.921875e-05,2.3437500000000002e-06,2.3437500000000002e-06
60,391109.8772325728,3.1,38.72062499999999,29.391562499999996,1000.0,1.37,-1.26,2.76,4.6875e-05,0.0,0.0
61,366384.6340252473,3.0990312500000017,38.497200424616494,29.200979993589783,1000.71875,1.3709846875000005,-1.2609056249999997,2.7619837499999997,5.046874999999999e-05,3.59375e-06,3.59375e-06
62,109581.09282689694,3.0992734375000017,38.553073391546256,29.248612713033342,1000.5390625,1.3707385156250003,-1.26067921875,2.7614878124999995,4.957031249999999e-05,2.6953125000000003e-06,2.6953125000000003e-06
63,46215.40505290731,3.0997578125,38.66478568045816,29.343903962526777,1000.1796875,1.3702461718750003,-1.2602264062499997,2.7604959375,4.77734375e-05,8.984374999999998e-07,8.984374999999998e-07
64,-125041.41619378266,3.0996367187500007,38.63686181422988,29.32007792266801,1000.26953125,1.3703692578125002,-1.260339609375,2.7607439062499997,4.8222656249999993e-05,1.3476562500000001e-06,1.3476562500000001e-06
65,-64037.16332775229,3.104771093750001,38.59237458524985,29.28805672840382,1000.21015625,1.3702879140625006,-1.260264796875,2.7605800312499995,4.792578124999998e-05,1.0507812499999997e-06,1.0507812499999997e-06
66,-88422.59375229293,3.0975599609375006,38.61863691571125,29.30230556689669,1000.4041015625,1.3705536191406251,-1.26050916796875,2.7611153203124994,4.8895507812499996e-05,2.0205078125e-06,2.0205078125e-06
67,-78361.54323782111,3.102367382812501,38.60112823159866,29.29280660321365,1000.2748046874999,1.3703764824218756,-1.26034625390625,2.7607584609374998,4.8249023437499986e-05,1.3740234374999998e-06,1.3740234374999998e-06
68,-144769.4903913756,3.0987618164062507,38.61425957076114,29.299930924205867,1000.37177734375,1.3705093349609379,-1.260468439453125,2.7610261054687495,4.873388671874999e-05,1.85888671875e-06,1.85888671875e-06
69,-117906.4582519464,3.1001156445312508,38.57837958725338,29.271007262599408,1000.4298242187499,1.3705888591796882,-1.2605415785156246,2.76118631484375,4.902412109375e-05,2.14912109375e-06,2.14912109375e-06
70,-165954.98975283565,3.099756450195313,38.62224222782884,29.307809519619788,1000.3096044921874,1.370424158154297,-1.260390101660156,2.7608545083984373,4.8423022460937495e-05,1.5480224609375e-06,1.5480224609375e-06
71,-141526.55685647612,3.1011894736328136,38.602581169180176,29.29272786688242,1000.3151435546877,1.3704317466699223,-1.2603970808789065,2.7608697962109376,4.84507177734375e-05,1.5757177734375004e-06,1.5757177734375004e-06
72,-169867.9927501018,3.099368730712891,38.61133991513397,29.298130194425966,1000.3576188964844,1.370489937888184,-1.2604505998095703,2.7609870281542968,4.8663094482421864e-05,1.7880944824218751e-06,1.7880944824218751e-06
73,-164865.1169953254,3.100117295947266,38.59241720720727,29.282914025293096,1000.3869192871093,1.3705300794233404,-1.2604875183017579,2.7610678972324214,4.880959643554688e-05,1.934596435546875e-06,1.934596435546875e-06
74,-175945.68286827,3.0998466616333014,38.614786210457524,29.301585465693428,1000.328933190918,1.3704506384715578,-1.2604144558205563,2.7609078556069333,4.851966595458984e-05,1.6446659545898437e-06,1.6446659545898437e-06
75,-169043.34083628887,3.1006006016137704,38.60400947308968,29.293283882904976,1000.3331677416993,1.3704564398061283,-1.2604197913545405,2.7609195429670894,4.854083870849609e-05,1.6658387084960939e-06,1.6658387084960939e-06
76,-176878.9004670534,3.099676698438111,38.609507288939916,29.29691862685602,1000.351506107788,1.3704815633676701,-1.2604428976958129,2.760970156857495,4.863253053894042e-05,1.75753053894043e-06,1.75753053894043e-06
77,-175868.69932887648,3.1000886780543215,38.599507179734125,29.288895401295257,1000.3663680306397,1.3705019242019771,-1.260461623718606,2.7610111757645655,4.8706840153198237e-05,1.8318401531982424e-06,1.8318401531982424e-06
78,-178385.72909782178,3.099907165738556,38.610966511543126,29.29841290514464,1000.3382919008484,1.3704634599041627,-1.2604262477950687,2.760933685646341,4.8566459504241944e-05,1.6914595042419434e-06,1.6914595042419434e-06
79,-176630.20141699346,3.1003047347096016,38.60507811806797,29.293860966427467,1000.3411522723818,1.3704673786131631,-1.260429851863201,2.760941580271773,4.858076136190795e-05,1.7057613619079585e-06,1.7057613619079585e-06
80,-178641.33335467975,3.099833707505984,38.60839999208876,29.29615421454652,1000.3489176489365,1.3704780171790434,-1.2604396362376598,2.7609630127110645,4.8619588244682304e-05,1.744588244682312e-06,1.744588244682312e-06
81,-178416.58947673917,3.100059575762642,38.60310553768778,29.291914989796865,1000.356491628939,1.3704883935316463,-1.260449179452463,2.7609839168958716,4.865745814469451e-05,1.7824581446945192e-06,1.7824581446945192e-06
82,-179008.89672646078,3.10002147325662,38.60507079580011,29.293539457583083,1000.3519416969165,1.3704821601247752,-1.2604434465381145,2.760971359083489,4.863470848458137e-05,1.7597084845813752e-06,1.7597084845813752e-06
83,-178542.47655345377,3.1001705871453415,38.60500626011508,29.293650697253796,1000.3464706904465,1.3704746648459123,-1.260436553069963,2.760956259105633,4.860735345223396e-05,1.7323534522339626e-06,1.7323534522339626e-06
84,-179073.06248332342,3.0999179274158233,38.60755155831152,29.295528335776797,1000.348305909314,1.3704771790957606,-1.2604388654457357,2.7609613243097066,4.861652954657022e-05,1.7415295465702247e-06,1.7415295465702247e-06
85,-178997.9746912918,3.0999621122265455,38.608831596401316,29.296663239206964,1000.3427194849463,1.3704695256943777,-1.2604318265510326,2.7609459057784527,4.858859742473267e-05,1.71359742473267e-06,1.71359742473267e-06
86,-179155.77586618622,3.1000066329991016,38.60601099951407,29.294320400293515,1000.3496361439239,1.3704790015171757,-1.260440541541344,2.76096499575723,4.862318071961919e-05,1.748180719619199e-06,1.748180719619199e-06
87,-179023.5550927914,3.100083399183998,38.6060427325397,29.294432766082537,1000.346621319471,1.370474871207675,-1.2604367428625332,2.7609566748417396,4.860810659735362e-05,1.7331065973536152e-06,1.7331065973536152e-06
88,-179175.76874890484,3.099959295357867,38.60717435163129,29.295254443519116,1000.3478847618533,1.3704766021237393,-1.260438334799935,2.760960161942715,4.861442380926607e-05,1.7394238092660722e-06,1.7394238092660722e-06
89,-179049.16984094394,3.099993185671394,38.54063824157345,29.34254246473657,1000.7645041811556,1.3710473707281832,-1.2609632752682558,2.762110031539989,5.069752090577704e-05,3.822520905777054e-06,3.822520905777054e-06
90,-179182.78304311406,3.0999982964178487,38.63163174249854,29.277243855185542,1000.1911260452889,1.3702618426820459,-1.260240818817064,2.760527507884997,4.783063022644426e-05,9.556302264442634e-07,9.556302264442634e-07
91,-179155.13109619822,3.0999928449549636,38.60896476345786,29.293359810885384,1000.8027293902135,1.3710997392645923,-1.2610114390316685,2.7518655331169897,5.0888646951065885e-05,4.0136469510659065e-06,4.0136469510659065e-06
92,-179191.5289320316,3.099994633716223,38.60672373155489,29.295019407536024,1000.6020470426602,1.3708248044484441,-1.2607585792737512,2.7560553998377415,4.988523521329941e-05,3.0102352132994297e-06,3.0102352132994297e-06
93,-179132.41383425187,3.0999838120992864,38.60309649429594,29.299178432955152,1000.5035754260365,1.3706898983336702,-1.260634505036806,2.758543618175861,4.939287713018276e-05,2.5178771301827536e-06,2.5178771301827536e-06
94,-179193.53952384443,3.100000927774148,38.60528245901168,29.29553475377098,1000.3881209644521,1.3705317257212992,-1.2604890324152094,2.7603596513618878,4.8815604822260085e-05,1.940604822260088e-06,1.940604822260088e-06
95,-179169.99448743757,3.0999906306532163,38.61016364868984,29.292607008156665,1000.9308357628511,1.3712752449951058,-1.2564478530611916,2.759580544205468,5.152917881425397e-05,4.65417881425397e-06,4.65417881425397e-06
96,-179195.39044949436,3.099992972989912,38.60762293276119,29.29445469036261,1000.6981268221384,1.3709564337463296,-1.2583202647958935,2.759685408154101,5.0365634110690487e-05,3.4906341106904775e-06,3.4906341106904775e-06
97,-179166.0171417608,3.1000380708217596,38.60307951868252,29.29719123011544,1000.6529994130549,1.3708946091958847,-1.2595234042604488,2.7583654315050303,5.013999706527279e-05,3.2649970652727797e-06,3.2649970652727797e-06
98,-179197.3968179,3.0999789892238403,38.60615065365298,29.295738585428918,1000.4241634246537,1.3705811038917757,-1.2602096021650635,2.7603114793332937,4.8995817123267745e-05,2.1208171232677493e-06,2.1208171232677493e-06
99,-179176.39670492944,3.0999952083229756,38.573507831627296,29.3189535103539,1000.8563656054921,1.3711732208795244,-1.2597146769129197,2.7587548798524084,5.115682802745928e-05,4.281828027459285e-06,4.281828027459285e-06
100,-179198.80202565878,3.0999975243941305,38.61710698704009,29.287653095779707,1000.3574359353397,1.3704896872314154,-1.260109283341028,2.76008435087685,4.8662179676698015e-05,1.787179676698019e-06,1.787179676698019e-06
101,-179182.8779280469,3.099999449160183,38.600509243586544,29.299655737398975,1000.3965223866564,1.3705432356697194,-1.2590670572696876,2.7640327781074845,4.885761193328385e-05,1.9826119332838368e-06,1.9826119332838368e-06
102,-179201.11264209962,3.099995837577213,38.605170187173584,29.296178271407197,1000.5506658786592,1.370754412253763,-1.2603356987727352,2.7580497444051773,4.962832939329552e-05,2.7533293932955312e-06,2.7533293932955312e-06
103,-179189.49299016458,3.0999932503918486,38.608266835918215,29.293911309730483,1001.1087026050486,1.3663814225689164,-1.259892776297986,2.7596981268262617,5.241851302524235e-05,5.543513025242372e-06,5.543513025242372e-06
104,-179200.43385255075,3.099998312597962,38.60206684247401,29.298477446968423,1000.2771756512622,1.3723062931422292,-1.2599731940744965,2.7599245317065653,4.826087825631059e-05,1.385878256310593e-06,1.385878256310593e-06
105,-179193.55726885993,3.0999917995824635,38.60234149046922,29.29896432203221,1000.6983925779587,1.3704858603318035,-1.2593005762146343,2.759251451533309,5.03669628897924e-05,3.491962889792386e-06,3.491962889792386e-06
106,-179200.7458863788,3.0999940816303844,38.60307677632653,29.298106838879114,1000.620824674582,1.3704973266791776,-1.259597690264778,2.759528501490453,4.997912337290933e-05,3.1041233729093116e-06,3.1041233729093116e-06
107,-179193.45108624498,3.099999976094794,38.599091485624896,29.300775754549466,1000.3729262907609,1.3699693308933427,-1.2617248289277265,2.759894313408366,4.8739631453805763e-05,1.864631453805762e-06,1.864631453805762e-06
108,-179201.41702728032,3.0999947237661325,38.60549021501833,29.29603454812916,1000.616826689294,1.3707096580330829,-1.2591714058288517,2.759737634467667,4.99591334464693e-05,3.084133446469299e-06,3.084133446469299e-06
109,-179195.25221681062,3.1000171067693247,38.600431921894604,29.299550404646425,1000.6854223411733,1.3703703715761582,-1.2596278522913142,2.759153473256049,5.0302111705868805e-05,3.427111705868801e-06,3.427111705868801e-06
110,-179201.934828687,3.0999885186102114,38.60472102157697,29.296691379978803,1000.4894781537836,1.3705284208128714,-1.2600641646966262,2.7600219778139827,4.932239076891801e-05,2.4473907689180122e-06,2.4473907689180122e-06
111,-179198.94592343786,3.099996770442251,38.586993575070835,29.309457478277338,1000.7785582741765,1.3704695349528095,-1.2597191473864697,2.7593681270999197,5.076779137088253e-05,3.8927913708825305e-06,3.8927913708825305e-06
112,-179202.12416239426,3.0999969589302214,38.59452363311408,29.304001443007763,1000.6732776894673,1.370474573022461,-1.2598166813751093,2.759547183044152,5.02413884473364e-05,3.3663884473364023e-06,3.3663884473364023e-06
113,-179198.08419135094,3.0999957115048717,38.600529710496104,29.299724502371866,1000.9380389658953,1.368286585018042,-1.2598239341131237,2.7594524765377204,5.1565194829475116e-05,4.690194829475118e-06,4.690194829475118e-06
114,-179202.71589435037,3.0999976623246894,38.6016825651759,29.298789195880055,1000.4423914799204,1.3713013661111824,-1.2599358790841533,2.7598065179143543,4.908695739960172e-05,2.211957399601724e-06,2.211957399601724e-06
115,-179200.27711489162,3.1000006586113096,38.59924090808279,29.300231708568223,1000.558703303643,1.3702563593674946,-1.2602670756867171,2.7599041100386135,4.966851651821485e-05,2.793516518214883e-06,2.793516518214883e-06
116,-179202.59227685985,3.0999957258756154,38.60211782365684,29.29863799874192,1000.6052943318473,1.3704370848512568,-1.2597650366202628,2.7596224036274934,4.990147165923571e-05,3.0264716592357042e-06,3.0264716592357042e-06
117,-179198.98361860067,3.099998880324161,38.59653662304262,29.302653300415997,1000.6397877902032,1.369935808312408,-1.2594149347482655,2.7616973989683533,5.0073938951016696e-05,3.198938951016697e-06,3.198938951016697e-06
118,-179202.84128272772,3.0999965982639504,38.60301194763861,29.297796603854163,1000.5729463565451,1.3705497612684243,-1.260105507766618,2.7589616580459713,4.973973178272581e-05,2.8647317827258227e-06,2.8647317827258227e-06
119,-179202.1311937859,3.1000003690348055,38.59572082617179,29.303149799534367,1000.5648509130186,1.3699485831801566,-1.2607660480797023,2.7598543136215232,4.9699254565094224e-05,2.8242545650942346e-06,2.8242545650942346e-06
120,-179201.97306713625,3.0999951666078984,38.60035573487071,29.299812785502343,997.5446477849164,1.370647957849271,-1.2600906635244946,2.7595628108134953,5.334823892458235e-05,6.473238924582381e-06,6.473238924582381e-06
121,-179201.87443489526,3.1000079775972242,38.594761139968696,29.303747213186973,999.5912035573593,1.3701434444436793,-1.260031798593442,2.7594489995994147,5.170601778679722e-05,4.831017786797243e-06,4.831017786797243e-06
122,-179202.9091025986,3.0999933833569644,38.60223122864275,29.298454813106787,1000.2649095046775,1.3704321767205734,-1.2600560731708301,2.759878733260341,4.991829752338781e-05,3.0432975233878197e-06,3.0432975233878197e-06
123,-179201.5209737686,3.1000009729493514,38.599502006551965,29.30035279047371,1003.0800862701788,1.3699807511815405,-1.2599983816948408,2.7599713510892716,4.699418135089397e-05,1.1918135089396192e-07,1.1918135089396192e-07
124,-179202.96305272024,3.099996618193262,38.60014230379119,29.299947783398938,998.928507406232,1.3704811561823385,-1.260067593067081,2.7596649458824394,5.175972453116026e-05,4.884724531160277e-06,4.884724531160277e-06
125,-179201.71328610327,3.0999991124796358,38.60645706545675,29.29535564963889,999.6025023089805,1.3701554526403255,-1.2603225461826202,2.760010531426273,5.04046990449047e-05,3.5296990449047157e-06,3.5296990449047157e-06
126,-179202.99192779767,3.099997497317575,38.5975072592428,29.301839218491025,1000.4055838443456,1.3703947929269271,-1.2599431475769869,2.759663020139682,5.0282216096728474e-05,3.4072160967284806e-06,3.4072160967284806e-06
127,-179201.91300239722,3.099995128031606,38.60561734782343,29.295944622919674,999.6790756716947,1.3707706844319842,-1.2592085993774842,2.7596651421525324,5.106342523347373e-05,4.188425233473732e-06,4.188425233473732e-06
128,-179202.97543156985,3.0999990587840056,38.59819514296288,29.301347968194527,1000.3434071026877,1.3701541084931135,-1.2603766859041476,2.7598070207542755,5.00402972321891e-05,3.1652972321891087e-06,3.1652972321891087e-06
129,-179202.48566667025,3.100000437772474,38.59843626664019,29.30099713666422,999.5862548070343,1.3702255874892553,-1.2603319406937004,2.7599339755719186,5.088897325392292e-05,4.013973253922943e-06,4.013973253922943e-06
130,-179203.0787478275,3.09999690384983,38.601197453595084,29.299227719988924,1000.3505344506441,1.3703842105107564,-1.2599067626386222,2.7597002966136,5.014834705790751e-05,3.273347057907514e-06,3.273347057907514e-06
131,-179202.4464670103,3.099998349628427,38.59877450698649,29.300933609055274,999.7307862531061,1.3691778751092445,-1.2601552749407035,2.7597286170249076,5.191576544521808e-05,5.04076544521808e-06,5.04076544521808e-06
