mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z,chirp,q
-157.7205227570135,7.661612536071903,2764.6271456873665,153.0763898101921,9998.758664206815,0.0,-4.0,0.0,4.0,-0.6287238841808727,-0.978946488365116,481.8575134443605,18.06044125495369
-157.72054022740468,7.661612536071903,2764.627132151424,153.0763903320795,9998.758664706815,0.0,-4.0,0.0,4.0,-0.6287238841808727,-0.978946488365116,481.8575134443605,18.06044110495369
-157.7204821101372,7.661612536071903,2764.627132151424,153.0763903320795,9998.758664206815,3e-07,-4.0,0.0,4.0,-0.6287238841808727,-0.978946488365116,481.8575134443605,18.06044110495369
-157.72055461221032,7.661612536071903,2764.627132151424,153.0763903320795,9998.758664206815,0.0,-3.9999997,0.0,4.0,-0.6287238841808727,-0.978946488365116,481.8575134443605,18.06044110495369
-157.72059524542573,7.661612536071903,2764.627132151424,153.0763903320795,9998.758664206815,0.0,-4.0,3e-07,4.0,-0.6287238841808727,-0.978946488365116,481.8575134443605,18.06044110495369
-157.72056717286054,7.661612536071903,2764.627132151424,153.0763903320795,9998.758664206815,0.0,-4.0,0.0,3.9999998000000003,-0.6287238841808727,-0.978946488365116,481.8575134443605,18.06044110495369
-157.7205364980093,7.661612536071903,2764.627132151424,153.0763903320795,9998.758664206815,0.0,-4.0,0.0,4.0,-0.6287238741808727,-0.978946488365116,481.8575134443605,18.06044110495369
-157.720547731881,7.661612536071903,2764.627132151424,153.0763903320795,9998.758664206815,0.0,-4.0,0.0,4.0,-0.6287238841808727,-0.9789464783651161,481.8575134443605,18.06044110495369
196.596993027569,10.000000000000002,2433.979698204752,162.99886795730785,10000.0,7.5,-4.0,7.5,0.35390199074353423,-0.6009270920608313,-0.6862051840176151,474.4683534634077,14.932494493411161
196.5981346223078,9.99999985,2433.979698204752,162.99886795730785,10000.0,7.5,-4.0,7.5,0.35390199074353423,-0.6009270920608313,-0.6862051840176151,474.4683534634077,14.932494493411161
196.59699114363815,10.000000000000002,2433.9797033346617,162.99886830084787,10000.0,7.5,-4.0,7.5,0.35390199074353423,-0.6009270920608313,-0.6862051840176151,474.4683544634077,14.932494493411161
196.59698885177318,10.000000000000002,2433.979712567733,162.99886728181121,10000.0,7.5,-4.0,7.5,0.35390199074353423,-0.6009270920608313,-0.6862051840176151,474.4683534634077,14.932494643411161
196.59699303989083,10.000000000000002,2433.979698204752,162.99886795730785,9999.9999995,7.5,-4.0,7.5,0.35390199074353423,-0.6009270920608313,-0.6862051840176151,474.4683534634077,14.932494493411161
196.59701907746853,10.000000000000002,2433.979698204752,162.99886795730785,10000.0,7.4999997,-4.0,7.5,0.35390199074353423,-0.6009270920608313,-0.6862051840176151,474.4683534634077,14.932494493411161
196.59687493485615,10.000000000000002,2433.979698204752,162.99886795730785,10000.0,7.5,-3.9999997,7.5,0.35390199074353423,-0.6009270920608313,-0.6862051840176151,474.4683534634077,14.932494493411161
196.59686195031006,10.000000000000002,2433.979698204752,162.99886795730785,10000.0,7.5,-4.0,7.4999997,0.35390199074353423,-0.6009270920608313,-0.6862051840176151,474.4683534634077,14.932494493411161
196.59697507353366,10.000000000000002,2433.979698204752,162.99886795730785,10000.0,7.5,-4.0,7.5,0.35390219074353424,-0.6009270920608313,-0.6862051840176151,474.4683534634077,14.932494493411161
196.5969996066471,10.000000000000002,2433.979698204752,162.99886795730785,10000.0,7.5,-4.0,7.5,0.35390199074353423,-0.6009270820608312,-0.6862051840176151,474.4683534634077,14.932494493411161
