,mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z,chirp,q
14705,-171375.66658317822,3.100787388199829,47.73199090236533,24.334903188032335,1063.409009282806,1.414109161747846,-1.2821061320787783,3.2016619553257932,0.0005898378656965227,0.14553991461463667,-0.004170676166197216,29.34109666054973,1.9614621243218857
14706,-171375.63925595555,3.100786486580966,47.72864735510239,24.33636835501747,1063.4348437528022,1.4142137103235286,-1.2825059515257462,3.2012586011548816,0.0005889259889496969,0.1455175075861324,-0.004170654022839472,29.34107631109611,1.961206645907054
14707,-171375.8953572862,3.100785627325976,47.73200666640462,24.334822965069076,1063.569610515522,1.414114027432189,-1.282257674981433,3.20158802324728,0.0005896899719296411,0.14551982017072473,-0.0041706505662583455,29.34104968746335,1.961469238338843
14708,-171376.20567961244,3.100783449361664,47.73121814629237,24.335159633131944,1063.4084951748046,1.4142494849119878,-1.2822989248972205,3.201550171886775,0.0005895752017411684,0.14550119690499602,-0.004170622718719919,29.341039209784533,1.961409699622724
14709,-171375.96447433604,3.1007839463322004,47.7354312115844,24.33310458015764,1063.725360120738,1.4141397752385907,-1.2822466487961033,3.2019155346175983,0.0005903536763429639,0.14547380368834656,-0.004170324441238304,29.34093058331971,1.9617484918266495
14710,-171375.8884249374,3.100779864206622,47.73480657779783,24.333302177476877,1063.5334007278993,1.4143879272151412,-1.2824832361680736,3.2019221005015135,0.0005901863665221001,0.14541525737528843,-0.004169914466912063,29.34087794949966,1.9617068916351845
14711,-171375.52585645334,3.100780515210169,47.72831792573843,24.33629912085661,1062.4090930028115,1.4149195785019035,-1.2824865557198928,3.2016411462589893,0.0005894002069847476,0.14540662788252812,-0.004169910089956068,29.340937181227012,1.961198688786434
14712,-171375.98751670256,3.100785493075251,47.727070431600204,24.337151436431498,1062.3983954203131,1.414694427180541,-1.2821743144578643,3.2014949778929656,0.0005892589559314009,0.14549556370002611,-0.0041705016555878445,29.34112576082936,1.9610787464696944
14713,-171376.2871148411,3.100781247864753,47.727614933988036,24.33672825853245,1063.102789014761,1.414530917493352,-1.2826247691989523,3.201250825021779,0.0005888091519312018,0.14546166963807616,-0.004170461017302351,29.341010611037287,1.961135220271638
14714,-171376.48897177877,3.100777877033602,47.72392765481637,24.33836663879242,1062.9333536416516,1.4147394935118713,-1.2829368314243883,3.2008710876754183,0.0005879516179644402,0.14543490816158355,-0.0041705011464391335,29.341002453719547,1.9608517022974823
14715,-171376.17750287885,3.1007824800186805,47.730476928122464,24.335448795001604,1062.4742734633714,1.414793949505786,-1.2821790295967392,3.201849214276664,0.0005899332580712011,0.14543621488816097,-0.004170096245515061,29.34101182073381,1.9613559351297478
14716,-171376.25643609877,3.100775793854504,47.72993375167024,24.335417489538457,1063.1397921600706,1.4147426476363827,-1.2828362781085874,3.20148993098342,0.0005891858265865825,0.14537323242373792,-0.004169901962291556,29.340835610773574,1.961336137840612
14717,-171376.34106115694,3.1007847172769134,47.73310486643344,24.334324262534878,1063.9685398469537,1.4139618095384066,-1.282341902647108,3.201527624567226,0.0005896533942418162,0.14552096677150705,-0.004170755523813502,29.34104512632291,1.961554565947957
14718,-171376.5067309058,3.1007783920453047,47.733666884279295,24.333846273607808,1063.0495283157936,1.414617297559757,-1.2822896970655266,3.201963974353802,0.0005902730933352904,0.1454107789049776,-0.004170031891124907,29.340899759499173,1.9616161928355174
14719,-171376.44074340884,3.1007743447774736,47.73617646557058,24.332585534350397,1062.8568705972893,1.414819091177871,-1.2821815698354166,3.2023166609532616,0.0005909466455280871,0.1453574145644002,-0.004169720825267625,29.340811483700705,1.9618209662997486
14720,-171376.7343510403,3.100775691195537,47.730658667638,24.335099842765697,1063.0034665923872,1.4148234732978224,-1.2827262295098438,3.2016210239884932,0.0005894482621162185,0.14536254473454158,-0.004169880892752701,29.340840029835448,1.961391528123411
14721,-171376.89476245566,3.1007698426933903,47.72999255153969,24.33519817608626,1062.8006952471778,1.415180629072811,-1.2830362782253766,3.201600558319843,0.0005892534603260664,0.14527385979449403,-0.004169483256030443,29.340711714478303,1.9613562300241734
14722,-171377.02934876838,3.100776987407535,47.72831545713422,24.336368204379106,1062.8551263193858,1.4147651253443772,-1.2825896834958965,3.2014067551989935,0.0005890657218858646,0.14541678259535668,-0.004170291418427249,29.340980820348527,1.9611930201050276
14723,-171377.40359293905,3.100773789225258,47.725667805103775,24.33760482934948,1062.567069226894,1.414979506551627,-1.2826970528530945,3.201194992890464,0.0005885689586654262,0.14539998692940154,-0.004170369506087224,29.341013641801,1.9609845808470805
14724,-171377.0835848602,3.100779291976731,47.72529127126133,24.3378225779322,1062.559699795654,1.414831876926411,-1.2825241554463283,3.2011695129913225,0.0005886151221191711,0.14544884505815786,-0.0041706032024575145,29.341045186752726,1.9609515649331428
14725,-171377.1377766718,3.1007742789800585,47.72263836549342,24.338964306718648,1062.1346083377985,1.4152184492405255,-1.2828162441483433,3.201026874549983,0.0005881001014535489,0.14538530701906194,-0.004170248980375116,29.34101547361928,1.9607505793629774
14726,-171377.13025568094,3.100770489417969,47.73011336647927,24.335278865281506,1063.4088156217208,1.414768601710572,-1.2830169644246776,3.2013538106060184,0.0005889630509695414,0.14534149567118956,-0.004170021230983031,29.340798238667613,1.9613546912985884
14727,-171376.67434828333,3.100771104354398,47.726634187907784,24.336947508655133,1063.5198460103325,1.4146640098262844,-1.2831798362513906,3.2009004934881906,0.0005880947074094094,0.14538190063966047,-0.004170411638149407,29.340869462349914,1.961077253872303
14728,-171377.43276266608,3.1007676660099612,47.72497610574317,24.337594399144884,1062.6078944660048,1.4152913794029418,-1.283236123221744,3.2010696001983634,0.00058815666487309,0.14529305936975834,-0.004169842948830448,29.340808123812288,1.960957000229243
14729,-171377.4609716187,3.1007597743341098,47.72185492535076,24.33881212209861,1062.207594111605,1.4158123266484193,-1.2837047223840057,3.2008293143541575,0.0005874473964390509,0.14518899060213952,-0.004169453063885713,29.340692580826172,1.9607306505325024
14730,-171377.9239026566,3.1007721176130425,47.724644739666,24.33801539665912,1062.6901578710454,1.415012152480954,-1.2828724588654605,3.200997717775866,0.0005881983539981698,0.14538417548669672,-0.004170473925577643,29.340983116833762,1.960909464549733
14731,-171378.44182985806,3.1007702794923118,47.7220000397909,24.33931467534388,1062.4653407265328,1.4151469049032395,-1.2828905492438971,3.2007516111720884,0.0005877046177039636,0.14538964701817608,-0.004170759907220687,29.341056869863863,1.9606961279042938
14732,-171376.90429381604,3.1007603066337124,47.71925216221499,24.340107732476067,1061.560770360079,1.4160300096518967,-1.283476563646298,3.2008048215130325,0.0005873410310353656,0.1452101771882614,-0.004169621240737133,29.34077594999261,1.960519348833655
14733,-171377.95797237277,3.1007636327970456,47.72749486824535,24.33641237724953,1062.3214399090666,1.4155104289064373,-1.282989581313399,3.2014481051723633,0.0005889206899269269,0.14525128960352046,-0.0041696996369711015,29.340773321850584,1.961155741791365
14734,-171377.7891448798,3.100760165935692,47.71652013283812,24.34144802031824,1062.0596475535788,1.4158112511278875,-1.2837766925218355,3.20025204465769,0.0005863287338744037,0.14524352099983495,-0.004170102441454567,29.34085072854124,1.9602991610444989
14735,-171377.85708353278,3.100765265942859,47.7215310931711,24.339244903167696,1061.297290167689,1.4159939871216811,-1.28300592459006,3.201185835757202,0.0005881539250932838,0.145244723337187,-0.004169660855091097,29.340877278928758,1.9606824814421524
14736,-171377.76643386815,3.100765612253759,47.71647963543725,24.341804918207778,1061.715759914946,1.415640039484928,-1.2831434118890113,3.20040282641302,0.0005867752651300701,0.14534693689089206,-0.0041706247570221944,29.341068139690478,1.9602687555738774
