mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z,chirp,q
3155.3596643334186,0.0,1805.7555354752599,220.73572682569977,9954.629205836973,0.0,-4.0,7.5,2e-07,-1.0,-1.0,500.0,8.180621965655538
3155.3597618823324,0.0,1805.7555354752599,220.73572682569977,9954.629205836973,0.0,-4.0,7.5,0.0,-0.99999999,-1.0,500.0,8.180621965655538
3155.359654491437,0.0,1805.7555354752599,220.73572682569977,9954.629205836973,0.0,-4.0,7.5,0.0,-1.0,-0.99999999,500.0,8.180621965655538
7.496449608619873,10.000000000000002,3046.6731244137295,152.33365622068646,10000.0,7.5,4.0,0.0,4.0,-1.0,-1.0,500.0,20.000000000000004
7.496485178137766,9.99999985,3046.6731244137295,152.33365622068646,10000.0,7.5,4.0,0.0,4.0,-1.0,-1.0,500.0,20.000000000000004
7.496449457739375,10.000000000000002,3046.6731183203833,152.33365591601915,10000.0,7.5,4.0,0.0,4.0,-1.0,-1.0,499.999999,20.000000000000004
7.496447186972475,10.000000000000002,3046.6731109213197,152.3336566885684,10000.0,7.5,4.0,0.0,4.0,-1.0,-1.0,500.0,19.999999850000005
7.496449609109419,10.000000000000002,3046.6731244137295,152.33365622068646,9999.9999995,7.5,4.0,0.0,4.0,-1.0,-1.0,500.0,20.000000000000004
7.496448675231619,10.000000000000002,3046.6731244137295,152.33365622068646,10000.0,7.4999997,4.0,0.0,4.0,-1.0,-1.0,500.0,20.000000000000004
7.496450299307046,10.000000000000002,3046.6731244137295,152.33365622068646,10000.0,7.5,3.9999997,0.0,4.0,-1.0,-1.0,500.0,20.000000000000004
7.496450190784294,10.000000000000002,3046.6731244137295,152.33365622068646,10000.0,7.5,4.0,3e-07,4.0,-1.0,-1.0,500.0,20.000000000000004
7.4964515989173375,10.000000000000002,3046.6731244137295,152.33365622068646,10000.0,7.5,4.0,0.0,3.9999998000000003,-1.0,-1.0,500.0,20.000000000000004
7.496450977440185,10.000000000000002,3046.6731244137295,152.33365622068646,10000.0,7.5,4.0,0.0,4.0,-0.99999999,-1.0,500.0,20.000000000000004
7.496448650475136,10.000000000000002,3046.6731244137295,152.33365622068646,10000.0,7.5,4.0,0.0,4.0,-1.0,-0.99999999,500.0,20.000000000000004
608.7790101675746,0.0,1972.7434476108021,144.90669126357247,9982.063736683778,6.281030631629861,4.0,0.0,4.0,-0.27697190147358475,-1.0,405.9986482041201,13.613887877838275
608.778614676028,1.5e-07,1972.7434476108021,144.90669126357247,9982.063736683778,6.281030631629861,4.0,0.0,4.0,-0.27697190147358475,-1.0,405.9986482041201,13.613887877838275
608.779003830846,0.0,1972.7434524697924,144.9066916204867,9982.063736683778,6.281030631629861,4.0,0.0,4.0,-0.27697190147358475,-1.0,405.9986492041201,13.613887877838275
608.7789833523195,0.0,1972.7434603549343,144.90669060307985,9982.063736683778,6.281030631629861,4.0,0.0,4.0,-0.27697190147358475,-1.0,405.9986482041201,13.613888027838277
608.7790101165723,0.0,1972.7434476108021,144.90669126357247,9982.063737183778,6.281030631629861,4.0,0.0,4.0,-0.27697190147358475,-1.0,405.9986482041201,13.613887877838275
608.7790548010847,0.0,1972.7434476108021,144.90669126357247,9982.063736683778,6.28103093162986,4.0,0.0,4.0,-0.27697190147358475,-1.0,405.9986482041201,13.613887877838275
608.7793157808251,0.0,1972.7434476108021,144.90669126357247,9982.063736683778,6.281030631629861,3.9999997,0.0,4.0,-0.27697190147358475,-1.0,405.9986482041201,13.613887877838275
608.7788926510807,0.0,1972.7434476108021,144.90669126357247,9982.063736683778,6.281030631629861,4.0,3e-07,4.0,-0.27697190147358475,-1.0,405.9986482041201,13.613887877838275
608.7792681630909,0.0,1972.7434476108021,144.90669126357247,9982.063736683778,6.281030631629861,4.0,0.0,3.9999998000000003,-0.27697190147358475,-1.0,405.9986482041201,13.613887877838275
608.7790214502309,0.0,1972.7434476108021,144.90669126357247,9982.063736683778,6.281030631629861,4.0,0.0,4.0,-0.2769718914735847,-1.0,405.9986482041201,13.613887877838275
608.7790089945207,0.0,1972.7434476108021,144.90669126357247,9982.063736683778,6.281030631629861,4.0,0.0,4.0,-0.27697190147358475,-0.99999999,405.9986482041201,13.613887877838275
-12.843856024911258,10.000000000000002,3046.6731244137295,152.33365622068646,9960.587072175442,0.0,4.0,5.745462138570485,3.225336865704974,-0.8517703984400828,-0.060960838723159716,500.0,20.000000000000004
-12.843883610021006,9.99999985,3046.6731244137295,152.33365622068646,9960.587072175442,0.0,4.0,5.745462138570485,3.225336865704974,-0.8517703984400828,-0.060960838723159716,500.0,20.000000000000004
-12.84385614377021,10.000000000000002,3046.6731183203833,152.33365591601915,9960.587072175442,0.0,4.0,5.745462138570485,3.225336865704974,-0.8517703984400828,-0.060960838723159716,499.999999,20.000000000000004
-12.843856182327404,10.000000000000002,3046.6731109213197,152.3336566885684,9960.587072175442,0.0,4.0,5.745462138570485,3.225336865704974,-0.8517703984400828,-0.060960838723159716,500.0,19.999999850000005
-12.843856024361605,10.000000000000002,3046.6731244137295,152.33365622068646,9960.587072675442,0.0,4.0,5.745462138570485,3.225336865704974,-0.8517703984400828,-0.060960838723159716,500.0,20.000000000000004
-12.843851400626285,10.000000000000002,3046.6731244137295,152.33365622068646,9960.587072175442,3e-07,4.0,5.745462138570485,3.225336865704974,-0.8517703984400828,-0.060960838723159716,500.0,20.000000000000004
-12.843885093521628,10.000000000000002,3046.6731244137295,152.33365622068646,9960.587072175442,0.0,3.9999997,5.745462138570485,3.225336865704974,-0.8517703984400828,-0.060960838723159716,500.0,20.000000000000004
-12.843852858684663,10.000000000000002,3046.6731244137295,152.33365622068646,9960.587072175442,0.0,4.0,5.745462438570485,3.225336865704974,-0.8517703984400828,-0.060960838723159716,500.0,20.000000000000004
-12.84385584414661,10.000000000000002,3046.6731244137295,152.33365622068646,9960.587072175442,0.0,4.0,5.745462138570485,3.225337065704974,-0.8517703984400828,-0.060960838723159716,500.0,20.000000000000004
-12.84385626613767,10.000000000000002,3046.6731244137295,152.33365622068646,9960.587072175442,0.0,4.0,5.745462138570485,3.225336865704974,-0.8517703884400829,-0.060960838723159716,500.0,20.000000000000004
-12.843855903955912,10.000000000000002,3046.6731244137295,152.33365622068646,9960.587072175442,0.0,4.0,5.745462138570485,3.225336865704974,-0.8517703984400828,-0.060960828723159666,500.0,20.000000000000004
39.072505262414744,10.000000000000002,2633.453701208766,168.62333593160457,9981.959332688153,7.5,4.0,0.0,4.0,-1.0,-0.44887109426794813,500.0,15.617373993104506
39.0724386890148,9.99999985,2633.453701208766,168.62333593160457,9981.959332688153,7.5,4.0,0.0,4.0,-1.0,-0.44887109426794813,500.0,15.617373993104506
39.072505929305805,10.000000000000002,2633.4536959418588,168.6233355943579,9981.959332688153,7.5,4.0,0.0,4.0,-1.0,-0.44887109426794813,499.999999,15.617373993104506
39.07250315859184,10.000000000000002,2633.4537160804434,168.62333526428228,9981.959332688153,7.5,4.0,0.0,4.0,-1.0,-0.44887109426794813,500.0,15.617374143104504
39.072505259456776,10.000000000000002,2633.453701208766,168.62333593160457,9981.959333188153,7.5,4.0,0.0,4.0,-1.0,-0.44887109426794813,500.0,15.617373993104506
39.07248895700187,10.000000000000002,2633.453701208766,168.62333593160457,9981.959332688153,7.4999997,4.0,0.0,4.0,-1.0,-0.44887109426794813,500.0,15.617373993104506
39.07250964431626,10.000000000000002,2633.453701208766,168.62333593160457,9981.959332688153,7.5,3.9999997,0.0,4.0,-1.0,-0.44887109426794813,500.0,15.617373993104506
39.072518879083205,10.000000000000002,2633.453701208766,168.62333593160457,9981.959332688153,7.5,4.0,3e-07,4.0,-1.0,-0.44887109426794813,500.0,15.617373993104506
39.0725087990424,10.000000000000002,2633.453701208766,168.62333593160457,9981.959332688153,7.5,4.0,0.0,3.9999998000000003,-1.0,-0.44887109426794813,500.0,15.617373993104506
39.07250629723768,10.000000000000002,2633.453701208766,168.62333593160457,9981.959332688153,7.5,4.0,0.0,4.0,-0.99999999,-0.44887109426794813,500.0,15.617373993104506
39.07250512102101,10.000000000000002,2633.453701208766,168.62333593160457,9981.959332688153,7.5,4.0,0.0,4.0,-1.0,-0.4488710842679481,500.0,15.617373993104506
31788.13827417236,10.000000000000002,1516.9696253485133,251.07544002543509,9983.4558456309,7.5,4.0,0.0,0.0,-0.6577775944873405,-0.02679279560749981,500.0,6.041887749733058
31788.19714225155,9.99999985,1516.9696253485133,251.07544002543509,9983.4558456309,7.5,4.0,0.0,0.0,-0.6577775944873405,-0.02679279560749981,500.0,6.041887749733058
31788.138519262066,10.000000000000002,1516.9696223145743,251.0754395232842,9983.4558456309,7.5,4.0,0.0,0.0,-0.6577775944873405,-0.02679279560749981,499.999999,6.041887749733058
31788.135427755846,10.000000000000002,1516.9696468756658,251.0754373550506,9983.4558456309,7.5,4.0,0.0,0.0,-0.6577775944873405,-0.02679279560749981,500.0,6.041887899733058
31788.138271475633,10.000000000000002,1516.9696253485133,251.07544002543509,9983.4558461309,7.5,4.0,0.0,0.0,-0.6577775944873405,-0.02679279560749981,500.0,6.041887749733058
31788.128724060098,10.000000000000002,1516.9696253485133,251.07544002543509,9983.4558456309,7.4999997,4.0,0.0,0.0,-0.6577775944873405,-0.02679279560749981,500.0,6.041887749733058
31788.13894038604,10.000000000000002,1516.9696253485133,251.07544002543509,9983.4558456309,7.5,3.9999997,0.0,0.0,-0.6577775944873405,-0.02679279560749981,500.0,6.041887749733058
31788.14401263116,10.000000000000002,1516.9696253485133,251.07544002543509,9983.4558456309,7.5,4.0,3e-07,0.0,-0.6577775944873405,-0.02679279560749981,500.0,6.041887749733058
31788.13827417128,10.000000000000002,1516.9696253485133,251.07544002543509,9983.4558456309,7.5,4.0,0.0,2e-07,-0.6577775944873405,-0.02679279560749981,500.0,6.041887749733058
31788.139098725303,10.000000000000002,1516.9696253485133,251.07544002543509,9983.4558456309,7.5,4.0,0.0,0.0,-0.6577775844873406,-0.02679279560749981,500.0,6.041887749733058
31788.137998289516,10.000000000000002,1516.9696253485133,251.07544002543509,9983.4558456309,7.5,4.0,0.0,0.0,-0.6577775944873405,-0.02679278560749976,500.0,6.041887749733058
-373.0822383776534,10.000000000000002,2645.7892128583294,132.28946064291645,9971.009267351556,7.5,4.0,7.5,0.0,-1.0,-0.6308116274518039,434.2095631554596,20.000000000000004
-373.0827282213356,9.99999985,2645.7892128583294,132.28946064291645,9971.009267351556,7.5,4.0,7.5,0.0,-1.0,-0.6308116274518039,434.2095631554596,20.000000000000004
-373.0822342645589,10.000000000000002,2645.7892189516756,132.28946094758376,9971.009267351556,7.5,4.0,7.5,0.0,-1.0,-0.6308116274518039,434.2095641554596,20.000000000000004
-373.0822451926514,10.000000000000002,2645.7892011412628,132.2894610492341,9971.009267351556,7.5,4.0,7.5,0.0,-1.0,-0.6308116274518039,434.2095631554596,19.999999850000005
-373.082238360249,10.000000000000002,2645.7892128583294,132.28946064291645,9971.009267851556,7.5,4.0,7.5,0.0,-1.0,-0.6308116274518039,434.2095631554596,20.000000000000004
-373.08216287403604,10.000000000000002,2645.7892128583294,132.28946064291645,9971.009267351556,7.4999997,4.0,7.5,0.0,-1.0,-0.6308116274518039,434.2095631554596,20.000000000000004
-373.0822490491777,10.000000000000002,2645.7892128583294,132.28946064291645,9971.009267351556,7.5,3.9999997,7.5,0.0,-1.0,-0.6308116274518039,434.2095631554596,20.000000000000004
-373.0821814175945,10.000000000000002,2645.7892128583294,132.28946064291645,9971.009267351556,7.5,4.0,7.4999997,0.0,-1.0,-0.6308116274518039,434.2095631554596,20.000000000000004
-373.0822383776465,10.000000000000002,2645.7892128583294,132.28946064291645,9971.009267351556,7.5,4.0,7.5,2e-07,-1.0,-0.6308116274518039,434.2095631554596,20.000000000000004
-373.0822443147194,10.000000000000002,2645.7892128583294,132.28946064291645,9971.009267351556,7.5,4.0,7.5,0.0,-0.99999999,-0.6308116274518039,434.2095631554596,20.000000000000004
-373.0822368325518,10.000000000000002,2645.7892128583294,132.28946064291645,9971.009267351556,7.5,4.0,7.5,0.0,-1.0,-0.6308116174518039,434.2095631554596,20.000000000000004
524.2794308509428,0.0,2240.4550750951576,166.9945438987163,9989.538014740965,0.0,4.0,0.0,0.0,-0.7159862319905257,-0.9193678413190962,465.0628746100684,13.41633698196759
524.2845538207413,1.5e-07,2240.4550750951576,166.9945438987163,9989.538014740965,0.0,4.0,0.0,0.0,-0.7159862319905257,-0.9193678413190962,465.0628746100684,13.41633698196759
524.2794162280826,0.0,2240.455079912689,166.99454425779578,9989.538014740965,0.0,4.0,0.0,0.0,-0.7159862319905257,-0.9193678413190962,465.0628756100684,13.41633698196759
524.2793454489879,0.0,2240.4550897771555,166.99454312598797,9989.538014740965,0.0,4.0,0.0,0.0,-0.7159862319905257,-0.9193678413190962,465.0628746100684,13.416337131967591
524.2794308169002,0.0,2240.4550750951576,166.9945438987163,9989.538015240965,0.0,4.0,0.0,0.0,-0.7159862319905257,-0.9193678413190962,465.0628746100684,13.41633698196759
524.2790642457605,0.0,2240.4550750951576,166.9945438987163,9989.538014740965,3e-07,4.0,0.0,0.0,-0.7159862319905257,-0.9193678413190962,465.0628746100684,13.41633698196759
524.2787887733402,0.0,2240.4550750951576,166.9945438987163,9989.538014740965,0.0,3.9999997,0.0,0.0,-0.7159862319905257,-0.9193678413190962,465.0628746100684,13.41633698196759
524.2789012308533,0.0,2240.4550750951576,166.9945438987163,9989.538014740965,0.0,4.0,3e-07,0.0,-0.7159862319905257,-0.9193678413190962,465.0628746100684,13.41633698196759
524.2794308509293,0.0,2240.4550750951576,166.9945438987163,9989.538014740965,0.0,4.0,0.0,2e-07,-0.7159862319905257,-0.9193678413190962,465.0628746100684,13.41633698196759
524.2793839902807,0.0,2240.4550750951576,166.9945438987163,9989.538014740965,0.0,4.0,0.0,0.0,-0.7159862219905258,-0.9193678413190962,465.0628746100684,13.41633698196759
524.2794619204408,0.0,2240.4550750951576,166.9945438987163,9989.538014740965,0.0,4.0,0.0,0.0,-0.7159862319905257,-0.9193678313190963,465.0628746100684,13.41633698196759
15.371012544976336,2.012404511496124,2638.260039265397,131.91300196326983,9954.950321740207,0.0,4.0,7.5,4.0,-0.1301407261850407,-1.0,432.97392459407286,20.000000000000004
15.371008974483804,2.012404661496124,2638.260039265397,131.91300196326983,9954.950321740207,0.0,4.0,7.5,4.0,-0.1301407261850407,-1.0,432.97392459407286,20.000000000000004
15.371011705176446,2.012404511496124,2638.2600453587434,131.91300226793715,9954.950321740207,0.0,4.0,7.5,4.0,-0.1301407261850407,-1.0,432.97392559407285,20.000000000000004
15.37101461972913,2.012404511496124,2638.260027581674,131.9130023684312,9954.950321740207,0.0,4.0,7.5,4.0,-0.1301407261850407,-1.0,432.97392459407286,19.999999850000005
15.371012542460315,2.012404511496124,2638.260039265397,131.91300196326983,9954.950322240207,0.0,4.0,7.5,4.0,-0.1301407261850407,-1.0,432.97392459407286,20.000000000000004
15.371034313237352,2.012404511496124,2638.260039265397,131.91300196326983,9954.950321740207,3e-07,4.0,7.5,4.0,-0.1301407261850407,-1.0,432.97392459407286,20.000000000000004
15.370966864429366,2.012404511496124,2638.260039265397,131.91300196326983,9954.950321740207,0.0,3.9999997,7.5,4.0,-0.1301407261850407,-1.0,432.97392459407286,20.000000000000004
15.371012816648676,2.012404511496124,2638.260039265397,131.91300196326983,9954.950321740207,0.0,4.0,7.4999997,4.0,-0.1301407261850407,-1.0,432.97392459407286,20.000000000000004
15.371022067575591,2.012404511496124,2638.260039265397,131.91300196326983,9954.950321740207,0.0,4.0,7.5,3.9999998000000003,-0.1301407261850407,-1.0,432.97392459407286,20.000000000000004
15.371014965494927,2.012404511496124,2638.260039265397,131.91300196326983,9954.950321740207,0.0,4.0,7.5,4.0,-0.13014071618504064,-1.0,432.97392459407286,20.000000000000004
15.371014092678607,2.012404511496124,2638.260039265397,131.91300196326983,9954.950321740207,0.0,4.0,7.5,4.0,-0.1301407261850407,-0.99999999,432.97392459407286,20.000000000000004
170.4163741685368,10.000000000000002,2212.8985534694166,110.6449276734708,10000.0,1.786020413841094,4.0,0.0,4.0,-1.0,-0.02904984222667606,363.1663888943196,20.000000000000004
170.4164978553987,9.99999985,2212.8985534694166,110.6449276734708,10000.0,1.786020413841094,4.0,0.0,4.0,-1.0,-0.02904984222667606,363.1663888943196,20.000000000000004
170.4163711739352,10.000000000000002,2212.898559562763,110.64492797813811,10000.0,1.786020413841094,4.0,0.0,4.0,-1.0,-0.02904984222667606,363.1663898943196,20.000000000000004
170.4163769987363,10.000000000000002,2212.898543669437,110.64492801330881,10000.0,1.786020413841094,4.0,0.0,4.0,-1.0,-0.02904984222667606,363.1663888943196,19.999999850000005
170.41637418219938,10.000000000000002,2212.8985534694166,110.6449276734708,9999.9999995,1.786020413841094,4.0,0.0,4.0,-1.0,-0.02904984222667606,363.1663888943196,20.000000000000004
170.41637756595145,10.000000000000002,2212.8985534694166,110.6449276734708,10000.0,1.786020713841094,4.0,0.0,4.0,-1.0,-0.02904984222667606,363.1663888943196,20.000000000000004
170.4163797574185,10.000000000000002,2212.8985534694166,110.6449276734708,10000.0,1.786020413841094,3.9999997,0.0,4.0,-1.0,-0.02904984222667606,363.1663888943196,20.000000000000004
170.41636795487773,10.000000000000002,2212.8985534694166,110.6449276734708,10000.0,1.786020413841094,4.0,3e-07,4.0,-1.0,-0.02904984222667606,363.1663888943196,20.000000000000004
170.41640473168786,10.000000000000002,2212.8985534694166,110.6449276734708,10000.0,1.786020413841094,4.0,0.0,3.9999998000000003,-1.0,-0.02904984222667606,363.1663888943196,20.000000000000004
170.41637970390462,10.000000000000002,2212.8985534694166,110.6449276734708,10000.0,1.786020413841094,4.0,0.0,4.0,-0.99999999,-0.02904984222667606,363.1663888943196,20.000000000000004
170.416372212292,10.000000000000002,2212.8985534694166,110.6449276734708,10000.0,1.786020413841094,4.0,0.0,4.0,-1.0,-0.02904983222667601,363.1663888943196,20.000000000000004
132.81713990957834,10.000000000000002,2998.4918672959748,149.9245933647987,9984.42970843339,0.0,4.0,0.0,0.0,-0.30808466734352,-0.4374470666116961,492.09280826163024,20.000000000000004
132.81785763632516,9.99999985,2998.4918672959748,149.9245933647987,9984.42970843339,0.0,4.0,0.0,0.0,-0.30808466734352,-0.4374470666116961,492.09280826163024,20.000000000000004
132.81713840679484,10.000000000000002,2998.491873389321,149.92459366946602,9984.42970843339,0.0,4.0,0.0,0.0,-0.30808466734352,-0.4374470666116961,492.09280926163024,20.000000000000004
132.8171430505989,10.000000000000002,2998.491854016939,149.9245938252814,9984.42970843339,0.0,4.0,0.0,0.0,-0.30808466734352,-0.4374470666116961,492.09280826163024,19.999999850000005
132.81713990249722,10.000000000000002,2998.4918672959748,149.9245933647987,9984.42970893339,0.0,4.0,0.0,0.0,-0.30808466734352,-0.4374470666116961,492.09280826163024,20.000000000000004
132.81724982163556,10.000000000000002,2998.4918672959748,149.9245933647987,9984.42970843339,3e-07,4.0,0.0,0.0,-0.30808466734352,-0.4374470666116961,492.09280826163024,20.000000000000004
